
114 (False) SK네트웍스(종가:4800) 3251975000000 - 7442933000000 > 1191300705600 * 1 ?(DIV:2.5, BPS: 8713, PER: 0.0, EPS: 0, PBR: 0.0)
115 (False) SK네트웍스우(종가:117500) 0 - 0 > 13353640000 * 1 ?(DIV:0.12, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
116 (False) 한양증권(종가:10000) 0 - 0 > 127285340000 * 1 ?(DIV:3.5, BPS: 22236, PER: 5.79, EPS: 1726, PBR: 0.44943065299514307)
117 (False) 한양증권우(종가:23000) 0 - 0 > 12075000000 * 1 ?(DIV:1.74, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
118 (False) 신화실업(종가:20900) 0 - 0 > 25390950200 * 1 ?(DIV:0.48, BPS: 28118, PER: 26.36, EPS: 793, PBR: 0.7434198733907106)
119 (False) 알루코(종가:4590) 305724963863 - 463071373764 > 381921428970 * 1 ?(DIV:0.0, BPS: 2755, PER: 0.0, EPS: 0, PBR: 0.0)
120 (False) 대한제당(종가:21050) 556949881000 - 702654530000 > 188811300900 * 1 ?(DIV:3.21, BPS: 48261, PER: 12.26, EPS: 1717, PBR: 0.436178695012536)
121 (False) 대한제당우(종가:14400) 0 - 0 > 9335174400 * 1 ?(DIV:4.86, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
122 (False) 오리온홀딩스(종가:13150) 933223782692 - 1031305804754 > 823787299300 * 1 ?(DIV:4.94, BPS: 30747, PER: 16.36, EPS: 804, PBR: 0.42779588252512435)
123 (False) 무림SP(종가:2355) 81847727531 - 90969649717 > 52133812500 * 1 ?(DIV:1.49, BPS: 9203, PER: 38.61, EPS: 61, PBR: 0.25591763555362385)
124 (False) 삼화콘덴서(종가:58200) 0 - 0 > 604989000000 * 1 ?(DIV:0.43, BPS: 14698, PER: 20.15, EPS: 2889, PBR: 3.960630698054157)
125 (False) 이화공영(종가:5370) 0 - 0 > 106356931200 * 1 ?(DIV:0.19, BPS: 2157, PER: 383.57, EPS: 14, PBR: 2.4895595734816873)
126 (False) 대림건설(종가:28050) 0 - 0 > 618594616200 * 1 ?(DIV:1.43, BPS: 30161, PER: 4.48, EPS: 6265, PBR: 0.9305792248267631)
127 (True) KISCO홀딩스(종가:14050) 1117571355323 - 168026208234 > 259593139000 * 1 ?(DIV:1.99, BPS: 44246, PER: 4.83, EPS: 2909, PBR: 0.31755345115942685)
128 (False) 코오롱(종가:21550) 1362714009188 - 2824981060397 > 272099480300 * 1 ?(DIV:2.32, BPS: 43841, PER: 0.0, EPS: 0, PBR: 0.0)
129 (False) 코오롱우(종가:17500) 0 - 0 > 18836825000 * 1 ?(DIV:3.14, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
130 (False) 아세아(종가:89700) 622855426293 - 1381430951543 > 196534852800 * 1 ?(DIV:1.95, BPS: 354657, PER: 3.54, EPS: 25353, PBR: 0.2530603371708439)
131 (False) 비비안(종가:3420) 121859510156 - 113174863929 > 91436743800 * 1 ?(DIV:0.0, BPS: 6310, PER: 0.0, EPS: 0, PBR: 0.0)
132 (False) 경농(종가:12700) 228498485728 - 198055977273 > 275485225000 * 1 ?(DIV:1.73, BPS: 8484, PER: 50.0, EPS: 254, PBR: 1.496935407826497)
133 (False) 고려산업(종가:4125) 107494402484 - 111643439842 > 102875128125 * 1 ?(DIV:0.73, BPS: 3842, PER: 22.66, EPS: 182, PBR: 1.073430504945341)
134 (False) 도화엔지니어링(종가:7980) 177229135484 - 174724643295 > 269085600000 * 1 ?(DIV:3.13, BPS: 7490, PER: 15.38, EPS: 519, PBR: 1.0657169559412552)
135 (True) 삼양통상(종가:63500) 288908227647 - 39227217258 > 190500000000 * 1 ?(DIV:1.57, BPS: 109582, PER: 4.2, EPS: 15112, PBR: 0.5792046138964428)
136 (False) 한국수출포장(종가:21600) 0 - 0 > 86400000000 * 1 ?(DIV:2.78, BPS: 61942, PER: 4.79, EPS: 4505, PBR: 0.34837347841529176)
137 (False) 동성제약(종가:11400) 0 - 0 > 297551058000 * 1 ?(DIV:0.0, BPS: 2689, PER: 0.0, EPS: 0, PBR: 0.0)
138 (False) 한일철강(종가:1690) 81340128677 - 166955002691 > 40022365370 * 1 ?(DIV:0.0, BPS: 6586, PER: 0.0, EPS: 0, PBR: 0.0)
